,Proj Pts,Salary,QB,RB,RB,WR,WR,WR,TE,RB/WR/TE,DST
852,136.70712,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
853,137.53068,49600.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Vikings 
854,137.28817999999998,49600.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Panthers 
855,137.38593,49500.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Seahawks 
856,134.53376333333333,49800.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
857,135.29838833333332,49700.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
858,135.85676333333333,49600.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
859,135.3407633333333,49500.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
860,137.47693,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
861,136.99362000000002,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
862,137.81718,49800.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Vikings 
863,137.57468,49800.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Panthers 
864,137.67243000000002,49700.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Seahawks 
865,137.66643000000002,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Falcons 
866,136.07268000000002,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jaguars 
867,136.65043,49500.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Buccaneers 
868,136.15043,49500.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Browns 
869,134.93653666666668,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Lions 
870,135.96909666666667,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
871,135.48578666666668,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
872,136.30934666666667,49700.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Vikings 
873,136.06684666666666,49700.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Panthers 
874,136.16459666666668,49600.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Seahawks 
875,136.15859666666668,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Falcons 
876,134.56484666666668,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jaguars 
877,136.85572166666668,49900.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
878,137.41409666666667,49800.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
879,136.89809666666667,49700.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
880,132.98928666666666,49600.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
881,135.24609666666666,49500.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
882,134.32111999999998,49900.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
883,136.57792999999998,49800.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
884,134.77087,49700.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Lions 
885,135.80343,49600.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
886,135.32012,49600.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
887,136.14368,49500.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Vikings 
888,135.90117999999998,49500.0,Matthew Stafford,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Panthers 
889,137.78072166666666,49900.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
890,138.33909666666665,49800.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
891,137.82309666666666,49700.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
892,133.91428666666664,49600.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
893,136.17109666666664,49500.0,Teddy Bridgewater,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
894,142.46493,49900.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Falcons 
895,140.87118,49900.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jaguars 
896,141.44893,49800.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Buccaneers 
897,140.94893,49800.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Browns 
898,139.85418,49700.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Jets 
899,139.66962,49700.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Cardinals 
900,138.08669,49600.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Dolphins 
901,140.012555,49600.0,Drew Brees,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,WAS Football Team 
902,132.60192999999998,49900.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Eagles 
903,133.14843,49800.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,49ers 
904,130.76143,49600.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
905,131.52605499999999,49500.0,Sam Darnold,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
906,131.10893,49800.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bills 
907,131.15543,49700.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Eagles 
908,131.70192999999998,49600.0,Ryan Fitzpatrick,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,49ers 
909,138.38397166666664,49900.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
910,134.47516166666662,49800.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
911,136.73197166666662,49700.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Chargers 
912,134.92491166666665,49600.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Lions 
913,135.95747166666663,49500.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Packers 
914,135.47416166666665,49500.0,Cam Newton,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Raiders 
915,134.42718,49900.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bills 
916,134.47367999999997,49800.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Eagles 
917,135.02017999999998,49700.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,49ers 
918,132.63317999999998,49500.0,Mitchell Trubisky,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
919,133.43159666666665,49900.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
920,134.19622166666664,49800.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
921,134.75459666666666,49700.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
922,134.23859666666664,49600.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
923,130.32978666666665,49500.0,Gardner Minshew II,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
924,130.17313833333333,49500.0,Dwayne Haskins Jr.,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bills 
925,116.93424666666665,49900.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bears 
926,117.69887166666665,49800.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Patriots 
927,118.25724666666665,49700.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Ravens 
928,117.74124666666665,49600.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Colts 
929,113.83243666666665,49500.0,Joe Burrow,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Chris Godwin,Bengals 
930,142.26667999999998,49900.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Falcons 
931,140.67292999999998,49900.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Jaguars 
932,141.25067999999996,49800.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Buccaneers 
933,140.75067999999996,49800.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Browns 
934,139.65592999999998,49700.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Jets 
935,139.47136999999998,49700.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Cardinals 
936,137.88843999999997,49600.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Dolphins 
937,139.81430499999996,49600.0,Russell Wilson,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,WAS Football Team 
938,139.5142633333333,49900.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,49ers 
939,137.1272633333333,49700.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bears 
940,137.89188833333333,49600.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Patriots 
941,138.4502633333333,49500.0,Jimmy Garoppolo,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Ravens 
942,139.79542999999998,49900.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Chargers 
943,137.98837,49800.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Lions 
944,139.02093,49700.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Packers 
945,138.53762,49700.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Raiders 
946,139.36118,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Vikings 
947,139.11867999999998,49600.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Panthers 
948,139.21643,49500.0,Josh Allen,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Seahawks 
949,140.78659666666667,49900.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Packers 
950,140.30328666666668,49900.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Raiders 
951,141.12684666666667,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Vikings 
952,140.88434666666666,49800.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Panthers 
953,140.98209666666668,49700.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Seahawks 
954,140.97609666666668,49600.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Falcons 
955,139.38234666666668,49600.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Jaguars 
956,139.96009666666666,49500.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Buccaneers 
957,139.46009666666666,49500.0,Matt Ryan,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Browns 
958,136.80959666666666,49900.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bears 
959,137.5742216666667,49800.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Patriots 
960,138.13259666666667,49700.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Ravens 
961,137.61659666666668,49600.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Colts 
962,133.70778666666666,49500.0,Philip Rivers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bengals 
963,138.89301333333333,49900.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Colts 
964,134.9842033333333,49800.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bengals 
965,137.2410133333333,49700.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Chargers 
966,135.43395333333333,49600.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Lions 
967,136.46651333333332,49500.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Packers 
968,135.98320333333334,49500.0,Aaron Rodgers,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Raiders 
969,136.16242999999997,49900.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Eagles 
970,136.70892999999998,49800.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,49ers 
971,134.32192999999998,49600.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bears 
972,135.08655499999998,49500.0,Kirk Cousins,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Patriots 
973,139.16093,49900.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Colts 
974,135.25212,49800.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bengals 
975,137.50893,49700.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Chargers 
976,135.70187,49600.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Lions 
977,136.73443,49500.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Packers 
978,136.25112000000001,49500.0,Carson Wentz,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Raiders 
979,135.91826333333333,49900.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Eagles 
980,136.4647633333333,49800.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,49ers 
981,134.0777633333333,49600.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bears 
982,134.84238833333333,49500.0,Baker Mayfield,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Patriots 
983,137.79542999999998,49900.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Chargers 
984,135.98837,49800.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Lions 
985,137.02093,49700.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Packers 
986,136.53762,49700.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Raiders 
987,137.36118,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Vikings 
988,137.11867999999998,49600.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Panthers 
989,137.21643,49500.0,Tom Brady,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Seahawks 
990,134.03078666666664,49900.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bengals 
991,136.28759666666664,49800.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Chargers 
992,134.48053666666667,49700.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Lions 
993,135.51309666666666,49600.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Packers 
994,135.02978666666667,49600.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Raiders 
995,135.85334666666665,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Vikings 
996,135.61084666666665,49500.0,Kyler Murray,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Panthers 
997,135.63509666666664,49800.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Bears 
998,136.39972166666666,49700.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Patriots 
999,136.95809666666665,49600.0,Derek Carr,Austin Ekeler,James White,Marquise Brown,N'Keal Harry,Willie Snead IV,George Kittle,Mike Evans,Ravens 
